브랜드명,국가,스킨케어,제품명,Id,가격,전성분표기,효능,피부타입,이미지url,비건인증
빌리프,한국,에센스/세럼/앰플,뉴메로 10 에센스 50ml 수분에센스,BF32,27000,"정제수,글리세린,변성알코올,다이프로필렌글라이콜,부틸렌글라이콜,1❤️2-헥산다이올,트레할로오스,바위손추출물,귀리커넬추출물,포트마리골드꽃추출물,개박하추출물,라즈베리잎추출물,와일드인디고뿌리추출물,별꽃추출물,레이디스맨틀잎추출물,삼색제비꽃추출물,다마스크장미꽃추출물,메도우스위트꽃추출물,마시멜로뿌리추출물,베타인,판테놀,아이리쉬모스추출물,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,피이지-40하이드로제네이티드캐스터오일,옥틸도데세스-16,카보머,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,소듐폴리아크릴레이트,트로메타민,트라이소듐이디티에이,오렌지껍질오일,라임전초오일,로즈마리잎오일,센티드제라늄꽃오일,리모넨,시트로넬올,제라니올,시트랄,리날룰","수분공급,윤기",모든피부,https://belifmall.com/web/product/big/202308/c2f88f944b3a7ac1017ee11f1dba95b8.jpg,한국비건인증원
빌리프,한국,에센스/세럼/앰플,더 화이트 디콕션-얼티미트 브라이트닝 에센스 50ml,BF33,64000,"정제수,사이클로펜타실록세인,글리세린,다이프로필렌글라이콜,베타인,나이아신아마이드,1❤️2-헥산다이올,헥실데실에틸헥사노에이트,변성알코올,판테놀,소듐하이알루로네이트,히더추출물,피버퓨추출물,와일드티즐추출물,귀리커넬추출물,포트마리골드꽃추출물,개박하추출물,라즈베리잎추출물,와일드인디고뿌리추출물,별꽃추출물,서양톱풀꽃추출물,다마스크장미꽃추출물,라벤더꽃추출물,캐모마일꽃추출물,타임꽃/잎추출물,부들레야추출물,개똥쑥추출물,님잎추출물,녹차추출물,다이메티콘,다이메티콘올,다이메티콘/비닐다이메티콘크로스폴리머,피이지-240/에이치디아이코폴리머비스-데실테트라데세스-20에터,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,합성플루오르플로고파이트,티타늄디옥사이드,틴옥사이드,트로메타민,트라이소듐이디티에이,향료,시트랄,시트로넬올,리모넨,제라니올,리날룰",미백,모든피부,https://belifmall.com/web/product/big/202309/451333e8234bd75fca3de493e1dfc53c.jpg,한국비건인증원
빌리프,한국,에센스/세럼/앰플,맨올로지 101 스마트 리차저 50ml,BF34,30000,"정제수,부틸렌글라이콜,글리세린,에틸아이소스테아레이트,글리세레스-26,1❤️2-헥산다이올,비스-피이지-18메틸에터다이메틸실레인,하이드로제네이티드폴리데센,카프릴릭/카프릭트라이글리세라이드,서양톱풀추출물,딜추출물,피버퓨추출물,캐모마일꽃추출물,서양톱풀꽃추출물,라벤더꽃추출물,다마스크장미꽃추출물,귀리커넬추출물,판테놀,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,트로메타민,잔탄검,트라이소듐이디티에이,라임전초오일,베르가모트오일,라벤더오일,단향오일,캐모마일꽃오일","보습,수분",모든피부,https://belifmall.com/web/product/big/202309/37a9e4788dfedda9c2e384c3f760bbd6.jpg,한국비건인증원
빌리프,한국,에센스/세럼/앰플,슈퍼 드랍스-히알루씨드 11% 30ml,BF35,80000,"정제수,변성알코올,글리세린,알로에베라잎즙,프로판다이올,펜틸렌글라이콜,1❤️2-헥산다이올,부틸렌글라이콜,하이드롤라이즈드하이알루로닉애씨드,소듐하이알루로네이트,하이드롤라이즈드소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,하이드록시프로필트라이모늄하이알루로네이트,페룰릭애씨드,알로에베라잎폴리사카라이드,개박하추출물,귀리커넬추출물,라즈베리잎추출물,포트마리골드꽃추출물,와일드인디고뿌리추출물,별꽃추출물,레이디스맨틀잎추출물,쇠뜨기잎추출물,쐐기풀잎추출물,하이드로제네이티드레시틴,병풀잎추출물,세라마이드엔피,마카다미아씨오일,올리브오일,포도씨오일,호호바씨오일,흰목이버섯폴리사카라이드,도코사헥사에노익애씨드,수크로오스스테아레이트,트라이소듐이디티에이,콜레스테롤,에틸헥실글리세린,토코페롤,리놀레익애씨드,팔미틱애씨드,수용성프로테오글리칸,해바라기씨오일,돌콩단백질,수크로오스팔미테이트,폴리글리세릴-10스테아레이트,폴리글리세릴-10올리에이트,암모늄폴리아크릴로일다이메틸타우레이트,트로메타민,라임전초오일,오렌지껍질오일,로즈마리잎오일,센티드제라늄꽃오일,리날룰,리모넨,시트랄,시트로넬올,제라니올",수분,모든피부,https://belifmall.com/web/product/big/202309/fa38fca04f57840108e03874ad6ea8b7.jpg,한국비건인증원
빌리프,한국,에센스/세럼/앰플,허브 부케 컨센트레이트 세럼 50ml/80ml,BF36,60000,"정제수,글리세린,레몬밤꽃/잎/줄기수,로즈마리잎수,타임잎수,다이메티콘,2❤️3-부탄다이올,1❤️2-헥산다이올,판테놀,포도덩굴수액,서양톱풀추출물,꿀풀추출물,서양민들레뿌리줄기/뿌리추출물,드럼스틱씨오일,스위트아몬드오일,장미꽃오일,장미추출물,와일드인디고뿌리추출물,귀리커넬추출물,포트마리골드꽃추출물,개박하추출물,라즈베리잎추출물,별꽃추출물,아스코빅애씨드,나이아신아마이드,토코페롤,아스코빌팔미테이트,세린,돌콩추출물,락토바실러스발효물,울금뿌리추출물,해바라기씨오일,아데노신,소듐하이알루로네이트,돌콩오일,덱스트린,카카오씨추출물,인도멀구슬나무잎추출물,인도멀구슬나무꽃추출물,당근씨오일,당근추출물,베타-카로틴,아이비고드열매추출물,가지열매추출물,호박가루,홀리바질잎추출물,참산호말추출물,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,카프릴릭/카프릭트라이글리세라이드,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트,부틸렌글라이콜,트로메타민,카보머,다이페닐다이메티콘,센티드제라늄꽃오일,오렌지껍질오일,라임전초오일,로즈마리잎오일,리날룰,리모넨,시트랄,시트로넬올,제라니올",피부결개선,모든피부,https://belifmall.com/web/product/big/202309/6ffa1affc4bb6c06613bb7a162570659.jpg,한국비건인증원
빌리프,한국,에센스/세럼/앰플,리추얼 타임-아너드 팅쳐 오브 카모마일 75ml,BF37,53000,"정제수,1❤️2-헥산다이올,에탄올,마트리카리아꽃추출물,캐모마일꽃추출물,피이지-150,나이아신아마이드,피이지-8,귀리커넬추출물,포트마리골드꽃추출물,개박하추출물,라즈베리잎추출물,와일드인디고뿌리추출물,별꽃추출물,락토바실러스/콩발효추출물,효모/보리씨발효여과물,효모/감자추출물발효여과물,꿀,비니거,베타-글루칸,다이프로필렌글라이콜,글리세린,부틸렌글라이콜,판테놀,글리세레스-26,소듐하이알루로네이트,아데노신,트레할로오스,다이포타슘글리시리제이트,에틸헥실글리세린,글루코실헤스페리딘,피이지-14M,피이지-60하이드로제네이티드캐스터오일,소듐시트레이트,시트릭애씨드,트라이소듐이디티에이,오렌지껍질오일,라임전초오일,로즈마리잎오일,센티드제라늄꽃오일,시트랄,시트로넬올,리모넨,제라니올,리날룰",안티에이징,모든피부,https://belifmall.com/web/product/big/202309/1c129dad4545308702a477ab36bcd32d.jpg,한국비건인증원
빌리프,한국,에센스/세럼/앰플,리추얼 타임-아너드 팅쳐 오브 카모마일 150ml,BF38,105000,"정제수,1❤️2-헥산다이올,에탄올,마트리카리아꽃추출물,캐모마일꽃추출물,피이지-150,나이아신아마이드,피이지-8,귀리커넬추출물,포트마리골드꽃추출물,개박하추출물,라즈베리잎추출물,와일드인디고뿌리추출물,별꽃추출물,락토바실러스/콩발효추출물,효모/보리씨발효여과물,효모/감자추출물발효여과물,꿀,비니거,베타-글루칸,다이프로필렌글라이콜,글리세린,부틸렌글라이콜,판테놀,글리세레스-26,소듐하이알루로네이트,아데노신,트레할로오스,다이포타슘글리시리제이트,에틸헥실글리세린,글루코실헤스페리딘,피이지-14M,피이지-60하이드로제네이티드캐스터오일,소듐시트레이트,시트릭애씨드,트라이소듐이디티에이,오렌지껍질오일,라임전초오일,로즈마리잎오일,센티드제라늄꽃오일,시트랄,시트로넬올,리모넨,제라니올,리날룰",안티에이징,모든피부,https://belifmall.com/web/product/big/202309/f96fc2bd856b2697b29a4885346b93e6.jpg,한국비건인증원
빌리프,한국,에센스/세럼/앰플,프라임 인퓨전 리페어 에센스 50ml,BF39,99000,"정제수,글리세린,마카다미아씨오일,부틸렌글라이콜,프로판다이올,다이메티콘,스쿠알란,올리브오일,1❤️2-헥산다이올,폴리글리세릴-3메틸글루코오스다이스테아레이트,세테아릴알코올,글리세릴스테아레이트,시어버터,나이아신아마이드,판테놀,아르니카몬타나꽃추출물,하이드로제네이티드레시틴,스테아릴알코올,베헤닉애씨드,베헤닐알코올,스테아릭애씨드,카보머,스피드웰추출물,소듐하이알루로네이트,잔탄검,트로메타민,카프릴릭/카프릭트라이글리세라이드,마이카,미리스틱애씨드,티타늄디옥사이드,아데노신,아라키딜알코올,귀리커넬추출물,포트마리골드꽃추출물,개박하추출물,라즈베리잎추출물,피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트,적색산화철,아라키딜글루코사이드,와일드인디고뿌리추출물,별꽃추출물,세라마이드엔피,콜레스테롤,오렌지껍질오일,센티드제라늄꽃오일,연필향나무오일,베르가모트오일,벤조인나무검,클레리오일,스타아니스열매/씨오일,일랑일랑꽃오일,클로브잎오일,리씨열매오일,피마자씨오일,시트로넬올,리모넨,제라니올,리날룰",주름개선,모든피부,https://belifmall.com/web/product/big/202309/bcb1205521b9288ead29647147a42155.jpg,한국비건인증원
빌리프,한국,에센스/세럼/앰플,피트 미라클 리바이탈 세럼 컨센트레이트 30ml,BF40,72000,"정제수,토탄추출물,다이프로필렌글라이콜,변성알코올,글리세린,메틸글루세스-20,부틸렌글라이콜,락토바실러스/콩발효추출물,1❤️2-헥산다이올,피이지-150,아미노부티릭애씨드,다마스크장미꽃추출물,마시멜로뿌리추출물,메도우스위트꽃추출물,삼색제비꽃추출물,레이디스맨틀잎추출물,개박하추출물,귀리커넬추출물,라즈베리잎추출물,포트마리골드꽃추출물,별꽃추출물,와일드인디고뿌리추출물,감초추출물,서양톱풀꽃추출물,아이브라이트추출물,가시칠엽수잎추출물,바위돌꽃뿌리추출물,빌베리열매추출물,쇠뜨기잎추출물,소듐하이알루로네이트,효모/감자추출물발효여과물,효모/보리씨발효여과물,판테놀,카카오추출물,피이지-40하이드로제네이티드캐스터오일,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,하이드록시에틸셀룰로오스,소듐폴리아크릴레이트,트라이소듐이디티에이,향료,시트로넬올,리모넨,제라니올,리날룰","영양,주름개선",모든피부,https://belifmall.com/web/product/big/202309/b414073fb61085964cdb95dcb2e220db.jpg,한국비건인증원
빌리프,한국,에센스/세럼/앰플,아쿠아 밤 리파이닝 앰플 세럼 50ml,BF41,70000,"정제수,글리세린,다이프로필렌글라이콜,1❤️2-헥산다이올,세린,글리세레스-26,변성알코올,피이지/피피지/폴리부틸렌글라이콜-8/5/3글리세린,귀리커넬추출물,포트마리골드꽃추출물,개박하추출물,라즈베리잎추출물,와일드인디고뿌리추출물,별꽃추출물,레이디스맨틀잎추출물,쇠뜨기잎추출물,쐐기풀잎추출물,피이지/피피지-17/6코폴리머,판테놀,다이메티콘,피이지-60하이드로제네이티드캐스터오일,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,베타인,소듐폴리아크릴레이트,카보머,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,옥틸도데세스-16,트로메타민,락토바실러스발효물,울금뿌리추출물,하이드로제네이티드레시틴,소듐하이알루로네이트,베타-글루칸,메틸프로판다이올,마시멜로뿌리추출물,알지닌,트라이소듐이디티에이,시트릭애씨드,부틸렌글라이콜,오렌지껍질오일,라임전초오일,센티드제라늄꽃오일,로즈마리잎오일,리모넨,시트로넬올",수분공급,모든피부,https://belifmall.com/web/product/big/202309/c281d10b0b8a51369f9c31f13b6ac2f3.jpg,한국비건인증원
빌리프,한국,에센스/세럼/앰플,로즈 젬마 컨센트레이트 오일 30ml,BF42,66000,"카프릴릭/카프릭트라이글리세라이드,다이카프릴릴카보네이트,아이소노닐아이소노나노에이트,해바라기씨오일,동백나무씨오일,옥틸도데칸올,메틸하이드로제네이티드로지네이트,프로방스장미꽃,옥틸도데실자일로사이드,토코페롤,스위트아몬드오일,포트마리골드꽃오일,보리지씨오일,로즈마리잎오일,캐모마일꽃오일,라벤더오일,장미꽃오일,피피지-26-부테스-26,피이지-40하이드로제네이티드캐스터오일,향료,1❤️2-헥산다이올,정제수,시트랄,시트로넬올,리모넨,제라니올,리날룰,벤질살리실레이트",수분공급,모든피부,https://belifmall.com/web/product/big/202309/853c2187d162697dfeea752af5611dea.jpg,한국비건인증원
